"pc_1";"cluster";"score(cluster_0)";"score(cluster_1)";"score(cluster_2)";"score(cluster_3)";"score(cluster_4)"
-1200.557496507058;"cluster_4";4000.00909414774;1999.9820156552187;999.9703282264215;1000.0005254094245;0.0
-1700.549488098023;"Noise";4500.001085738705;2499.9740072461836;499.97833663545657;1499.9925170003894;499.9782806554497
-3700.5368859978103;"Noise";6499.988483638493;4499.961405145971;1499.9633853051891;3499.979914900177;2499.965678555237
2799.4833270110785;"cluster_0";0.0;2000.0013551212542;5000.011151744558;3000.011731811482;4000.03250675444
-3700.5368859978103;"Noise";6499.988483638493;4499.961405145971;1499.9633853051891;3499.979914900177;2499.965678555237
2799.4833954109304;"cluster_0";0.0;2000.001423521106;5000.01122014441;3000.011800211334;4000.0325751542914
2799.483412703139;"cluster_0";0.0;2000.0014408133147;5000.011237436618;3000.0118175035427;4000.0325924465005
2799.483411620077;"cluster_0";0.0;2000.0014397302525;5000.011236353556;3000.0118164204805;4000.032591363438
2799.483411620077;"cluster_0";0.0;2000.0014397302525;5000.011236353556;3000.0118164204805;4000.032591363438
2799.483411620077;"cluster_0";0.0;2000.0014397302525;5000.011236353556;3000.0118164204805;4000.032591363438
2799.483411620077;"cluster_0";0.0;2000.0014397302525;5000.011236353556;3000.0118164204805;4000.032591363438
2799.4833954109304;"cluster_0";0.0;2000.001423521106;5000.01122014441;3000.011800211334;4000.0325751542914
2799.4834105370146;"cluster_0";0.0;2000.0014386471903;5000.011235270495;3000.0118153374183;4000.032590280376
2799.4834105370146;"cluster_0";0.0;2000.0014386471903;5000.011235270495;3000.0118153374183;4000.032590280376
-3500.5189368556307;"Noise";6299.970534496313;4299.943456003792;1299.9454361630096;3299.9619657579974;2299.9477294130575
-3500.5189368556307;"Noise";6299.970534496313;4299.943456003792;1299.9454361630096;3299.9619657579974;2299.9477294130575
2799.483485389727;"cluster_0";0.0;2000.0015134999026;5000.011310123206;3000.0118901901305;4000.032665133088
-2200.572078091305;"cluster_2";5000.023675731987;2999.9965972394657;0.0;2000.0151069936712;1000.0008706487315
2799.483484352177;"cluster_0";0.0;2000.0015124623528;5000.011309085657;3000.011889152581;4000.032664095538
2799.4834983951996;"cluster_0";0.0;2000.0015265053753;5000.01132312868;3000.0119031956033;4000.032678138561
2799.483499478262;"cluster_0";0.0;2000.0015275884375;5000.011324211741;3000.0119042786655;4000.032679221623
2799.483499478262;"cluster_0";0.0;2000.0015275884375;5000.011324211741;3000.0119042786655;4000.032679221623
2799.483484352177;"cluster_0";0.0;2000.0015124623528;5000.011309085657;3000.011889152581;4000.032664095538
2799.483499478262;"cluster_0";0.0;2000.0015275884375;5000.011324211741;3000.0119042786655;4000.032679221623
2799.483499478262;"cluster_0";0.0;2000.0015275884375;5000.011324211741;3000.0119042786655;4000.032679221623
2799.483499478262;"cluster_0";0.0;2000.0015275884375;5000.011324211741;3000.0119042786655;4000.032679221623
2799.483499478262;"cluster_0";0.0;2000.0015275884375;5000.011324211741;3000.0119042786655;4000.032679221623
2799.4834983951996;"cluster_0";0.0;2000.0015265053753;5000.01132312868;3000.0119031956033;4000.032678138561
2799.483499478262;"cluster_0";0.0;2000.0015275884375;5000.011324211741;3000.0119042786655;4000.032679221623
2799.4834983951996;"cluster_0";0.0;2000.0015265053753;5000.01132312868;3000.0119031956033;4000.032678138561
2799.4834983951996;"cluster_0";0.0;2000.0015265053753;5000.01132312868;3000.0119031956033;4000.032678138561
2799.483499478262;"cluster_0";0.0;2000.0015275884375;5000.011324211741;3000.0119042786655;4000.032679221623
93699.44363248762;"Noise";90899.96004623424;92899.9616605978;95899.9714572211;93899.97203728803;94899.99281223098
2799.483499478262;"cluster_0";0.0;2000.0015275884375;5000.011324211741;3000.0119042786655;4000.032679221623
2799.4834983951996;"cluster_0";0.0;2000.0015265053753;5000.01132312868;3000.0119031956033;4000.032678138561
2799.4834983951996;"cluster_0";0.0;2000.0015265053753;5000.01132312868;3000.0119031956033;4000.032678138561
-2200.5719934823064;"cluster_2";5000.023591122988;2999.9965126304674;0.0;2000.0150223846729;1000.0007860397332
-2200.5719934823064;"cluster_2";5000.023591122988;2999.9965126304674;0.0;2000.0150223846729;1000.0007860397332
-2200.5719934823064;"cluster_2";5000.023591122988;2999.9965126304674;0.0;2000.0150223846729;1000.0007860397332
-2200.5719934823064;"cluster_2";5000.023591122988;2999.9965126304674;0.0;2000.0150223846729;1000.0007860397332
-1200.5491797433613;"cluster_4";4000.0007773840434;1999.973698891522;999.9786449901183;999.9922086457278;0.0
2799.4835862533846;"cluster_0";0.0;2000.0016143635603;5000.011410986865;3000.0119910537883;4000.032765996746
2799.4835851703224;"cluster_0";0.0;2000.001613280498;5000.011409903802;3000.011989970726;4000.0327649136834
2799.4835851703224;"cluster_0";0.0;2000.001613280498;5000.011409903802;3000.011989970726;4000.0327649136834
-1200.5575615267308;"cluster_4";4000.009159167413;1999.9820806748917;999.9702632067488;1000.0005904290973;0.0
-1200.5575615267308;"cluster_4";4000.009159167413;1999.9820806748917;999.9702632067488;1000.0005904290973;0.0
-1200.557562609793;"cluster_4";4000.0091602504754;1999.982081757954;999.9702621236866;1000.0005915121595;0.0
-1200.557562609793;"cluster_4";4000.0091602504754;1999.982081757954;999.9702621236866;1000.0005915121595;0.0
-1200.557562609793;"cluster_4";4000.0091602504754;1999.982081757954;999.9702621236866;1000.0005915121595;0.0
-1200.557562609793;"cluster_4";4000.0091602504754;1999.982081757954;999.9702621236866;1000.0005915121595;0.0
-2200.5719056241214;"cluster_2";5000.023503264803;2999.9964247722824;0.0;2000.0149345264879;1000.0006981815482
-2200.5719056241214;"cluster_2";5000.023503264803;2999.9964247722824;0.0;2000.0149345264879;1000.0006981815482
-2200.5719056241214;"cluster_2";5000.023503264803;2999.9964247722824;0.0;2000.0149345264879;1000.0006981815482
-2200.5718156453245;"cluster_2";5000.023413286007;2999.9963347934854;0.0;2000.014844547691;1000.0006082027512
-2200.571819932061;"cluster_2";5000.023417572744;2999.996339080222;0.0;2000.0148488344273;1000.0006124894876
-2200.571819932061;"cluster_2";5000.023417572744;2999.996339080222;0.0;2000.0148488344273;1000.0006124894876
-2200.5718188489986;"cluster_2";5000.023416489681;2999.9963379971596;0.0;2000.014847751365;1000.0006114064254
-2200.5718188489986;"cluster_2";5000.023416489681;2999.9963379971596;0.0;2000.014847751365;1000.0006114064254
-2200.571819932061;"cluster_2";5000.023417572744;2999.996339080222;0.0;2000.0148488344273;1000.0006124894876
-2200.5718188489986;"cluster_2";5000.023416489681;2999.9963379971596;0.0;2000.014847751365;1000.0006114064254
-2200.5718188489986;"cluster_2";5000.023416489681;2999.9963379971596;0.0;2000.014847751365;1000.0006114064254
-2200.5718177659364;"cluster_2";5000.023415406618;2999.9963369140974;0.0;2000.0148466683029;1000.0006103233632
-2200.571819932061;"cluster_2";5000.023417572744;2999.996339080222;0.0;2000.0148488344273;1000.0006124894876
-2200.5718177659364;"cluster_2";5000.023415406618;2999.9963369140974;0.0;2000.0148466683029;1000.0006103233632
-2200.571819932061;"cluster_2";5000.023417572744;2999.996339080222;0.0;2000.0148488344273;1000.0006124894876
-2200.5718177659364;"cluster_2";5000.023415406618;2999.9963369140974;0.0;2000.0148466683029;1000.0006103233632
-2200.571819932061;"cluster_2";5000.023417572744;2999.996339080222;0.0;2000.0148488344273;1000.0006124894876
-2200.571819932061;"cluster_2";5000.023417572744;2999.996339080222;0.0;2000.0148488344273;1000.0006124894876
-2200.5718188489986;"cluster_2";5000.023416489681;2999.9963379971596;0.0;2000.014847751365;1000.0006114064254
-2200.571732073876;"cluster_2";5000.023329714559;2999.996251222037;0.0;2000.0147609762423;1000.0005246313026
-2200.571732073876;"cluster_2";5000.023329714559;2999.996251222037;0.0;2000.0147609762423;1000.0005246313026
-2200.571732073876;"cluster_2";5000.023329714559;2999.996251222037;0.0;2000.0147609762423;1000.0005246313026
-2200.571732073876;"cluster_2";5000.023329714559;2999.996251222037;0.0;2000.0147609762423;1000.0005246313026
-2200.571732073876;"cluster_2";5000.023329714559;2999.996251222037;0.0;2000.0147609762423;1000.0005246313026
-2200.571732073876;"cluster_2";5000.023329714559;2999.996251222037;0.0;2000.0147609762423;1000.0005246313026
-2200.571733156938;"cluster_2";5000.0233307976205;2999.996252305099;0.0;2000.0147620593045;1000.0005257143648
-2200.5278247334795;"cluster_2";4999.979422374162;2999.9523438816404;0.0;1999.970853635846;999.9566172909063
-2200.5278247334795;"cluster_2";4999.979422374162;2999.9523438816404;0.0;1999.970853635846;999.9566172909063
2799.480334647251;"cluster_0";0.0;1999.9983627574265;5000.00815938073;3000.0087394476545;4000.0295143906123
2799.480334647251;"cluster_0";0.0;1999.9983627574265;5000.00815938073;3000.0087394476545;4000.0295143906123
-200.52859455979586;"cluster_3";2999.980192200478;999.9531137079566;1999.9992301736836;0.0;1000.0205851835653
-200.52858051677336;"cluster_3";2999.9801781574556;999.9530996649341;1999.999244216706;0.0;1000.0205992265879
-200.52858051677336;"cluster_3";2999.9801781574556;999.9530996649341;1999.999244216706;0.0;1000.0205992265879
-200.52858051677336;"cluster_3";2999.9801781574556;999.9530996649341;1999.999244216706;0.0;1000.0205992265879
-200.52858051677336;"cluster_3";2999.9801781574556;999.9530996649341;1999.999244216706;0.0;1000.0205992265879
-200.52858051677336;"cluster_3";2999.9801781574556;999.9530996649341;1999.999244216706;0.0;1000.0205992265879
-200.52857943371123;"cluster_3";2999.9801770743934;999.953098581872;1999.9992452997683;0.0;1000.02060030965
-200.52857943371123;"cluster_3";2999.9801770743934;999.953098581872;1999.9992452997683;0.0;1000.02060030965
-200.52857943371123;"cluster_3";2999.9801770743934;999.953098581872;1999.9992452997683;0.0;1000.02060030965
-200.5284915755263;"cluster_3";2999.980089216209;999.9530107236872;1999.9993331579533;0.0;1000.020688167835
-200.5284915755263;"cluster_3";2999.980089216209;999.9530107236872;1999.9993331579533;0.0;1000.020688167835
-200.5284915755263;"cluster_3";2999.980089216209;999.9530107236872;1999.9993331579533;0.0;1000.020688167835
-200.5284915755263;"cluster_3";2999.980089216209;999.9530107236872;1999.9993331579533;0.0;1000.020688167835
-200.5284915755263;"cluster_3";2999.980089216209;999.9530107236872;1999.9993331579533;0.0;1000.020688167835
-200.5284915755263;"cluster_3";2999.980089216209;999.9530107236872;1999.9993331579533;0.0;1000.020688167835
-200.5284199264881;"cluster_3";2999.9800175671703;999.952939074649;1999.9994048069914;0.0;1000.0207598168731
-200.52842100955024;"cluster_3";2999.9800186502325;999.952940157711;1999.9994037239294;0.0;1000.020758733811
-200.52840696652774;"cluster_3";2999.98000460721;999.9529261146886;1999.9994177669519;0.0;1000.0207727768335
-200.52840696652774;"cluster_3";2999.98000460721;999.9529261146886;1999.9994177669519;0.0;1000.0207727768335
-200.52840696652774;"cluster_3";2999.98000460721;999.9529261146886;1999.9994177669519;0.0;1000.0207727768335
-200.52840696652774;"cluster_3";2999.98000460721;999.9529261146886;1999.9994177669519;0.0;1000.0207727768335
-200.52840480040348;"cluster_3";2999.980002441086;999.9529239485643;1999.999419933076;0.0;1000.0207749429578
-200.52840480040348;"cluster_3";2999.980002441086;999.9529239485643;1999.999419933076;0.0;1000.0207749429578
-200.5284058834656;"cluster_3";2999.980003524148;999.9529250316264;1999.9994188500139;0.0;1000.0207738598956
-200.52840480040348;"cluster_3";2999.980002441086;999.9529239485643;1999.999419933076;0.0;1000.0207749429578
-200.5284058834656;"cluster_3";2999.980003524148;999.9529250316264;1999.9994188500139;0.0;1000.0207738598956
-200.5284058834656;"cluster_3";2999.980003524148;999.9529250316264;1999.9994188500139;0.0;1000.0207738598956
-200.52840480040348;"cluster_3";2999.980002441086;999.9529239485643;1999.999419933076;0.0;1000.0207749429578
-200.5284058834656;"cluster_3";2999.980003524148;999.9529250316264;1999.9994188500139;0.0;1000.0207738598956
-200.5284058834656;"cluster_3";2999.980003524148;999.9529250316264;1999.9994188500139;0.0;1000.0207738598956
-200.5284058834656;"cluster_3";2999.980003524148;999.9529250316264;1999.9994188500139;0.0;1000.0207738598956
